159.90027759	-899.13408479	-80.34042358	-3.38051701
141.59251057	-1056.77795098	-80.46376038	-4.44180632
380.96603383	-1115.99333072	-78.92861938	-4.86833382
474.93924301	-916.07575915	-78.24694824	-3.51986122
924.77279579	-530.43947452	-75.21684265	-0.96936643
914.69492445	-404.33124358	-75.28584290	-0.11972223
747.01120948	-330.03493724	-76.40084839	0.39231938
385.49577139	-174.13390413	-78.80972290	1.43777776
198.25015073	-265.78014330	-80.04910278	0.83124995
